
 00;14;10;13  
 00;14;11;05  
 00;14;11;15  
 00;14;13;21  
 00;14;13;21  
 00;14;16;03  
 00;14;17;12  
 00;14;18;09  
 00;14;18;25  
 00;14;22;23  
 00;14;24;11  
 00;14;25;10  
 00;14;30;16  
 00;14;32;03  
 00;14;32;11  
 00;14;36;10  
 00;14;36;25  
 00;14;40;10  
 00;14;40;10  
 00;14;44;00  
 00;14;44;08  
 00;14;45;06  
 00;14;45;06  
 00;14;48;05  
 00;14;48;12  
 00;14;51;14  
 00;14;53;08  
 00;14;57;08  
 00;14;57;08  
 00;14;59;12  
 00;14;59;12  
 00;15;01;11  
 00;15;08;20  
 00;15;10;04  
 00;15;10;19  
 00;15;12;18  
 00;15;12;18  
 00;15;14;21  
 00;15;15;15  
 00;15;17;04  
 00;15;17;04  
 00;15;19;12  
 00;15;19;12  
 00;15;22;07  
 00;15;22;07  
 00;15;23;04  
 00;15;23;02  
 00;15;25;13  
 00;15;25;13  
 00;15;27;24  
 00;15;27;24  
 00;15;29;24  
 00;15;30;21  
 00;15;32;20  
 00;15;32;20  
 00;15;35;03  
 00;15;35;09  
 00;15;37;20  
 00;15;37;20  
 00;15;39;20  
 00;16;08;16  
 00;16;09;25  
 00;16;09;25  
 00;16;12;09  
 00;16;12;09  
 00;16;16;03  
 00;16;16;21  
 00;16;19;05  
 00;16;21;11  
 00;16;23;11  
 00;16;23;11  
 00;16;25;03  
 00;16;25;03  
 00;16;27;23  
 00;16;27;24  
 00;16;29;22  
 00;16;30;22  
 00;16;32;01  
 00;16;32;13  
 00;16;34;07  
 00;16;34;08  
 00;16;36;24  
 00;16;36;24  
 00;16;39;10  
 00;16;39;10  
 00;16;42;17  
 00;16;42;10  
 00;16;43;21  
 00;16;44;22  
 00;16;45;13  
 00;16;46;22  
 00;16;51;01  
 00;16;52;19  
 00;16;55;15  
 00;16;55;15  
 00;16;57;11  
 00;16;57;15  
 00;16;58;19  
 00;17;00;17  
 00;17;03;02  
 00;17;03;22  
 00;17;05;19  
 00;17;06;08  
 00;17;07;20  
 00;17;11;15  
 00;17;14;24  
 00;17;14;24  
 00;17;21;16  
 00;17;26;00  
 00;17;32;06  
 00;17;32;06  
 00;17;37;20  
 00;17;40;01  
 00;17;43;20  
 00;17;43;20  
 00;17;47;14  
 00;17;47;14  
 00;17;49;15  
 00;17;49;15  
 00;17;51;13  
 00;17;51;13  
 00;17;56;04  
 00;18;00;16  
 00;18;01;18  
 00;18;04;01  
 00;18;04;20  
 00;18;05;21  
 00;18;08;01  
 00;18;08;13  
 00;18;09;20  
 00;18;10;14  
 00;18;13;03  
 00;18;13;03  
 00;18;16;24  
 00;18;16;24  
 00;18;19;20  
 00;18;20;12  
 00;18;23;10  
 00;18;23;14  
 00;18;26;25  
 00;18;26;13  
 00;18;28;01  
 00;18;28;05  
 00;18;31;08  
 00;18;31;08  
 00;18;33;04  
 00;18;33;04  
 00;18;35;01  
 00;18;35;01  
 00;18;38;09  
 00;18;38;13  
 00;18;40;14  
 00;18;40;14  
 00;18;42;12  
 00;18;42;12  
 00;18;44;15  
 00;18;44;21  
 00;18;48;16  
 00;18;48;21  
 00;18;50;21  
 00;18;50;21  
 00;18;52;19  
 00;18;52;20  
 00;18;54;01  
 00;18;55;04  
 00;18;57;09  
 00;18;57;03  
 00;18;59;21  
 00;18;59;21  
 00;19;03;02  
 00;19;04;01  
 00;19;06;01  
 00;19;06;01  
 00;19;08;06  
 00;19;08;06  
 00;19;14;05  
 00;19;14;05  
 00;19;19;03  
 00;19;21;09  
 00;19;25;03  
 00;19;23;06  
 00;19;24;19  
 00;19;27;05  
 00;19;31;18  
 00;19;32;13  
 00;19;33;11  
 00;19;33;11  
 00;19;35;08  
 00;19;37;03  
 00;19;39;20  
 00;19;42;15  
 00;19;45;16  
 00;19;45;16  
 00;19;50;07  
 00;19;50;07  
 00;19;54;15  
 00;19;54;15  
 00;19;55;11  
 00;19;56;08  
 00;20;00;12  
 00;19;58;10  
 00;19;59;13  
 00;20;01;00  
 00;20;03;24  
 00;20;03;24  
 00;20;05;02  
 00;20;08;07  
 00;20;10;10  
 00;20;10;10  
 00;20;12;19  
 00;20;38;02  
 00;20;39;00  
 00;20;39;07  
 00;20;41;19  
 00;20;42;06  
 00;20;45;02  
 00;20;45;02  
 00;20;45;25  
 00;20;47;09  
 00;20;49;22  
 00;20;50;11  
 00;20;51;03  
 00;20;51;24  
 00;20;53;05  
 00;20;53;23  
 00;20;57;01  
 00;20;57;08  
 00;20;59;15  
 00;21;00;22  
 00;21;01;20  
 00;21;03;09  
 00;21;04;20  
 00;21;06;12  
 00;21;08;07  
 00;21;09;12  
 00;21;10;19  
 00;21;11;12  
 00;21;12;12  
 00;21;13;15  
 00;21;16;08  
 00;21;16;08  
 00;21;21;01  
 00;21;21;23  
 00;21;23;02  
 00;21;23;02  
 00;21;25;08  
 00;21;25;08  
 00;21;27;19  
 00;21;27;19  
 00;21;31;14  
 00;21;32;00  
